date,value,series
2015-02-12,2416.61,exchange_rate
2015-02-13,2401.03,exchange_rate
2015-02-14,2376.23,exchange_rate
2015-02-18,2416.37,exchange_rate
2015-02-19,2429.71,exchange_rate
2015-02-20,2445.16,exchange_rate
2015-02-21,2455.54,exchange_rate
2015-02-24,2489.81,exchange_rate
2015-02-25,2500.59,exchange_rate
2015-02-26,2489.41,exchange_rate
2015-02-27,2484.58,exchange_rate
2015-02-28,2496.99,exchange_rate
2015-03-03,2522.03,exchange_rate
2015-03-04,2555.08,exchange_rate
2015-03-05,2565.9,exchange_rate
2015-03-06,2543.47,exchange_rate
2015-03-07,2565.61,exchange_rate
2015-03-10,2592.86,exchange_rate
2015-03-11,2618.79,exchange_rate
2015-03-12,2633.65,exchange_rate
2015-03-13,2610.08,exchange_rate
2015-03-14,2661.52,exchange_rate
2015-03-17,2675.08,exchange_rate
2015-03-18,2677.97,exchange_rate
2015-03-19,2651.49,exchange_rate
2015-03-20,2613.38,exchange_rate
2015-03-21,2587.71,exchange_rate
2015-03-25,2526.79,exchange_rate
2015-03-26,2535.55,exchange_rate
2015-03-27,2551.3,exchange_rate
2015-03-28,2556.85,exchange_rate
2015-03-31,2576.05,exchange_rate
2015-04-01,2598.36,exchange_rate
2015-04-02,2576.41,exchange_rate
2015-04-07,2522.71,exchange_rate
2015-04-08,2518.05,exchange_rate
2015-04-09,2490.9,exchange_rate
2015-04-10,2494.77,exchange_rate
2015-04-11,2516.08,exchange_rate
2015-04-14,2537.33,exchange_rate
2015-04-15,2550.83,exchange_rate
2015-04-16,2534.63,exchange_rate
2015-04-17,2493.93,exchange_rate
2015-04-18,2495.01,exchange_rate
2015-04-21,2487.07,exchange_rate
2015-04-22,2469.03,exchange_rate
2015-04-23,2488.5,exchange_rate
2015-04-24,2471.21,exchange_rate
2015-04-25,2461.17,exchange_rate
2015-04-28,2419.81,exchange_rate
2015-04-29,2393.42,exchange_rate
2015-04-30,2388.06,exchange_rate
2015-05-01,2393.58,exchange_rate
2015-05-05,2408.17,exchange_rate
2015-05-06,2386.72,exchange_rate
2015-05-07,2362.41,exchange_rate
2015-05-08,2369.23,exchange_rate
2015-05-09,2360.58,exchange_rate
2015-05-12,2381.53,exchange_rate
2015-05-13,2386.77,exchange_rate
2015-05-14,2377.87,exchange_rate
2015-05-15,2389.49,exchange_rate
2015-05-16,2417.01,exchange_rate
2015-05-20,2475.45,exchange_rate
2015-05-21,2503.37,exchange_rate
2015-05-22,2489.39,exchange_rate
2015-05-23,2500.22,exchange_rate
2015-05-27,2542.53,exchange_rate
2015-05-28,2548.13,exchange_rate
2015-05-29,2549.97,exchange_rate
2015-05-30,2533.79,exchange_rate
2015-06-02,2549.29,exchange_rate
2015-06-03,2554.44,exchange_rate
2015-06-04,2571.92,exchange_rate
2015-06-05,2588.56,exchange_rate
2015-06-06,2623.66,exchange_rate
2015-06-10,2569.17,exchange_rate
2015-06-11,2523,exchange_rate
2015-06-12,2538.55,exchange_rate
2015-06-13,2535.91,exchange_rate
2015-06-17,2531.72,exchange_rate
2015-06-18,2550.43,exchange_rate
2015-06-19,2528.85,exchange_rate
2015-06-20,2548.2,exchange_rate
2015-06-23,2537.68,exchange_rate
2015-06-24,2550.74,exchange_rate
2015-06-25,2566.66,exchange_rate
2015-06-26,2556.21,exchange_rate
2015-06-27,2585.11,exchange_rate
2015-07-01,2598.68,exchange_rate
2015-07-02,2626.8,exchange_rate
2015-07-03,2623.91,exchange_rate
2015-07-04,2642.97,exchange_rate
2015-07-07,2665.41,exchange_rate
2015-07-08,2690.15,exchange_rate
2015-07-09,2690.79,exchange_rate
2015-07-10,2670.79,exchange_rate
2015-07-11,2667.37,exchange_rate
2015-07-14,2693.54,exchange_rate
2015-07-15,2688.2,exchange_rate
2015-07-16,2713.04,exchange_rate
2015-07-17,2727.23,exchange_rate
2015-07-18,2751.88,exchange_rate
2015-07-22,2765.1,exchange_rate
2015-07-23,2790.26,exchange_rate
2015-07-24,2807.36,exchange_rate
2015-07-25,2857.46,exchange_rate
2015-07-28,2854.13,exchange_rate
2015-07-29,2855.44,exchange_rate
2015-07-30,2855.32,exchange_rate
2015-07-31,2866.04,exchange_rate
2015-08-01,2862.51,exchange_rate
2015-08-04,2902.98,exchange_rate
2015-08-05,2906.95,exchange_rate
2015-08-06,2945.97,exchange_rate
2015-08-07,2955.31,exchange_rate
2015-08-11,2913.45,exchange_rate
2015-08-12,2943.97,exchange_rate
2015-08-13,2937.63,exchange_rate
2015-08-14,2966.12,exchange_rate
2015-08-15,2983.12,exchange_rate
2015-08-19,3003.35,exchange_rate
2015-08-20,3027.2,exchange_rate
2015-08-21,3053.65,exchange_rate
2015-08-22,3102.6,exchange_rate
2015-08-25,3208.37,exchange_rate
2015-08-26,3194.24,exchange_rate
2015-08-27,3238.51,exchange_rate
2015-08-28,3195.47,exchange_rate
2015-08-29,3101.1,exchange_rate
2015-09-01,3079.97,exchange_rate
2015-09-02,3093.64,exchange_rate
2015-09-03,3142.34,exchange_rate
2015-09-04,3119.93,exchange_rate
2015-09-05,3113.55,exchange_rate
2015-09-09,3138.46,exchange_rate
2015-09-10,3105.4,exchange_rate
2015-09-11,3080.57,exchange_rate
2015-09-12,3012.96,exchange_rate
2015-09-15,3032.59,exchange_rate
2015-09-16,3025.28,exchange_rate
2015-09-17,2989.04,exchange_rate
2015-09-18,2975.13,exchange_rate
2015-09-19,2984.9,exchange_rate
2015-09-22,3001.68,exchange_rate
2015-09-23,3065.74,exchange_rate
2015-09-24,3099.28,exchange_rate
2015-09-25,3135.17,exchange_rate
2015-09-26,3080.44,exchange_rate
2015-09-29,3096.98,exchange_rate
2015-09-30,3121.94,exchange_rate
2015-10-01,3086.75,exchange_rate
2015-10-02,3061.85,exchange_rate
2015-10-03,3034.9,exchange_rate
2015-10-06,2971.15,exchange_rate
2015-10-07,2913.74,exchange_rate
2015-10-08,2891.91,exchange_rate
2015-10-09,2887.21,exchange_rate
2015-10-10,2855.74,exchange_rate
2015-10-14,2910.7,exchange_rate
2015-10-15,2928.69,exchange_rate
2015-10-16,2908.87,exchange_rate
2015-10-17,2879.89,exchange_rate
2015-10-20,2912.99,exchange_rate
2015-10-21,2929.19,exchange_rate
2015-10-22,2966.68,exchange_rate
2015-10-23,2925.36,exchange_rate
2015-10-24,2912.08,exchange_rate
2015-10-27,2918.21,exchange_rate
2015-10-28,2950.87,exchange_rate
2015-10-29,2926.75,exchange_rate
2015-10-30,2921.32,exchange_rate
2015-10-31,2897.83,exchange_rate
2015-11-04,2825.25,exchange_rate
2015-11-05,2819.63,exchange_rate
2015-11-06,2853.32,exchange_rate
2015-11-07,2896.19,exchange_rate
2015-11-10,2921.15,exchange_rate
2015-11-11,2935.86,exchange_rate
2015-11-13,3009.36,exchange_rate
2015-11-14,3073.23,exchange_rate
2015-11-18,3069.24,exchange_rate
2015-11-19,3108.7,exchange_rate
2015-11-20,3082.04,exchange_rate
2015-11-21,3047.31,exchange_rate
2015-11-24,3086.82,exchange_rate
2015-11-25,3074.35,exchange_rate
2015-11-26,3099.75,exchange_rate
2015-11-28,3101.1,exchange_rate
2015-12-01,3142.11,exchange_rate
2015-12-02,3131.95,exchange_rate
2015-12-03,3166.67,exchange_rate
2015-12-04,3149.12,exchange_rate
2015-12-05,3179.22,exchange_rate
2015-12-08,3287.03,exchange_rate
2015-12-10,3294.02,exchange_rate
2015-12-11,3259.56,exchange_rate
2015-12-12,3299.36,exchange_rate
2015-12-15,3356,exchange_rate
2015-12-16,3328.08,exchange_rate
2015-12-17,3317.72,exchange_rate
2015-12-18,3333.37,exchange_rate
2015-12-19,3337.68,exchange_rate
2015-12-22,3332.7,exchange_rate
2015-12-23,3307.24,exchange_rate
2015-12-24,3255.19,exchange_rate
2015-12-25,3172.03,exchange_rate
2015-12-29,3180.87,exchange_rate
2015-12-30,3155.22,exchange_rate
2015-12-31,3149.47,exchange_rate
2016-01-05,3213.24,exchange_rate
2016-01-06,3203.86,exchange_rate
2016-01-07,3250.69,exchange_rate
2016-01-08,3287.28,exchange_rate
2016-01-09,3268.37,exchange_rate
2016-01-13,3246.51,exchange_rate
2016-01-14,3235.45,exchange_rate
2016-01-15,3240.71,exchange_rate
2016-01-16,3293.94,exchange_rate
2016-01-20,3297.46,exchange_rate
2016-01-21,3357.67,exchange_rate
2016-01-22,3368.49,exchange_rate
2016-01-23,3281.74,exchange_rate
2016-01-26,3362.38,exchange_rate
2016-01-27,3375.8,exchange_rate
2016-01-28,3366.63,exchange_rate
2016-01-29,3302.92,exchange_rate
2016-01-30,3287.31,exchange_rate
2016-02-02,3326.82,exchange_rate
2016-02-03,3387.69,exchange_rate
2016-02-04,3382.2,exchange_rate
2016-02-05,3315.75,exchange_rate
2016-02-06,3320.49,exchange_rate
2016-02-09,3367.02,exchange_rate
2016-02-10,3391.93,exchange_rate
2016-02-11,3385.65,exchange_rate
2016-02-12,3434.89,exchange_rate
2016-02-13,3409.82,exchange_rate
2016-02-17,3406.87,exchange_rate
2016-02-18,3391.87,exchange_rate
2016-02-19,3338.03,exchange_rate
2016-02-20,3356.78,exchange_rate
2016-02-23,3314.24,exchange_rate
2016-02-24,3322.54,exchange_rate
2016-02-25,3341.69,exchange_rate
2016-02-26,3310.16,exchange_rate
2016-02-27,3306,exchange_rate
2016-03-01,3319.8,exchange_rate
2016-03-02,3268.86,exchange_rate
2016-03-03,3205.6,exchange_rate
2016-03-04,3203.03,exchange_rate
2016-03-05,3163.25,exchange_rate
2016-03-08,3135.28,exchange_rate
2016-03-09,3155.9,exchange_rate
2016-03-10,3192.49,exchange_rate
2016-03-11,3204.27,exchange_rate
2016-03-12,3164.12,exchange_rate
2016-03-15,3175.95,exchange_rate
2016-03-16,3175.88,exchange_rate
2016-03-17,3155.9,exchange_rate
2016-03-18,3087.39,exchange_rate
2016-03-19,3065.79,exchange_rate
2016-03-23,3050.31,exchange_rate
2016-03-24,3058.8,exchange_rate
2016-03-29,3047.85,exchange_rate
2016-03-30,3052.33,exchange_rate
2016-03-31,3022.35,exchange_rate
2016-04-01,3000.63,exchange_rate
2016-04-02,3038.48,exchange_rate
2016-04-05,3066.94,exchange_rate
2016-04-06,3085.82,exchange_rate
2016-04-07,3081.39,exchange_rate
2016-04-08,3109.6,exchange_rate
2016-04-09,3076.29,exchange_rate
2016-04-12,3057.96,exchange_rate
2016-04-13,3036.57,exchange_rate
2016-04-14,3006.35,exchange_rate
2016-04-15,3000.78,exchange_rate
2016-04-16,2999.38,exchange_rate
2016-04-19,2995.86,exchange_rate
2016-04-20,2912.2,exchange_rate
2016-04-21,2899.92,exchange_rate
2016-04-22,2928.7,exchange_rate
2016-04-23,2939.7,exchange_rate
2016-04-26,2962.08,exchange_rate
2016-04-27,2945.37,exchange_rate
2016-04-28,2943.23,exchange_rate
2016-04-29,2885.72,exchange_rate
2016-04-30,2851.14,exchange_rate
2016-05-03,2833.78,exchange_rate
2016-05-04,2895.51,exchange_rate
2016-05-05,2942.16,exchange_rate
2016-05-06,2952.37,exchange_rate
2016-05-07,2969.62,exchange_rate
2016-05-11,2979.54,exchange_rate
2016-05-12,2956.82,exchange_rate
2016-05-13,2934.88,exchange_rate
2016-05-14,2983.82,exchange_rate
2016-05-17,3007.74,exchange_rate
2016-05-18,3020.89,exchange_rate
2016-05-19,3031.48,exchange_rate
2016-05-20,3056.06,exchange_rate
2016-05-21,3047.99,exchange_rate
2016-05-24,3058.25,exchange_rate
2016-05-25,3059.92,exchange_rate
2016-05-26,3061.89,exchange_rate
2016-05-27,3054.6,exchange_rate
2016-05-28,3069.17,exchange_rate
2016-06-01,3089.65,exchange_rate
2016-06-02,3117.83,exchange_rate
2016-06-03,3110.88,exchange_rate
2016-06-04,3017.71,exchange_rate
2016-06-08,2950.95,exchange_rate
2016-06-09,2905.23,exchange_rate
2016-06-10,2942.13,exchange_rate
2016-06-11,2969.83,exchange_rate
2016-06-14,2990.35,exchange_rate
2016-06-15,3003.28,exchange_rate
2016-06-16,2989.56,exchange_rate
2016-06-17,3019.12,exchange_rate
2016-06-18,3010.91,exchange_rate
2016-06-21,2972.97,exchange_rate
2016-06-22,2976.29,exchange_rate
2016-06-23,2944.06,exchange_rate
2016-06-24,2897.53,exchange_rate
2016-06-25,2972.92,exchange_rate
2016-06-28,3022.78,exchange_rate
2016-06-29,3005.18,exchange_rate
2016-06-30,2916.15,exchange_rate
2016-07-01,2919.01,exchange_rate
2016-07-02,2914.38,exchange_rate
2016-07-06,2966.87,exchange_rate
2016-07-07,3003.2,exchange_rate
2016-07-08,2986.49,exchange_rate
2016-07-09,2952.64,exchange_rate
2016-07-12,2929.81,exchange_rate
2016-07-13,2911.91,exchange_rate
2016-07-14,2936.53,exchange_rate
2016-07-15,2923.07,exchange_rate
2016-07-16,2923.46,exchange_rate
2016-07-19,2928.3,exchange_rate
2016-07-20,2931.08,exchange_rate
2016-07-22,2928.67,exchange_rate
2016-07-23,2942.65,exchange_rate
2016-07-26,2997.25,exchange_rate
2016-07-27,3055.15,exchange_rate
2016-07-28,3073.52,exchange_rate
2016-07-29,3091.78,exchange_rate
2016-07-30,3081.75,exchange_rate
2016-08-02,3090.28,exchange_rate
2016-08-03,3084.81,exchange_rate
2016-08-04,3110.43,exchange_rate
2016-08-05,3079.83,exchange_rate
2016-08-06,3052.8,exchange_rate
2016-08-09,2992.5,exchange_rate
2016-08-10,2974.31,exchange_rate
2016-08-11,2954.9,exchange_rate
2016-08-12,2911.26,exchange_rate
2016-08-13,2908.67,exchange_rate
2016-08-17,2905.3,exchange_rate
2016-08-18,2918.07,exchange_rate
2016-08-19,2884.02,exchange_rate
2016-08-20,2867.37,exchange_rate
2016-08-23,2883.89,exchange_rate
2016-08-24,2909.1,exchange_rate
2016-08-25,2938.28,exchange_rate
2016-08-26,2915.67,exchange_rate
2016-08-27,2882.69,exchange_rate
2016-08-30,2924.29,exchange_rate
2016-08-31,2933.82,exchange_rate
2016-09-01,2956.53,exchange_rate
2016-09-02,2986.36,exchange_rate
2016-09-03,2957.56,exchange_rate
2016-09-07,2887.64,exchange_rate
2016-09-08,2840.38,exchange_rate
2016-09-09,2846.13,exchange_rate
2016-09-10,2899.29,exchange_rate
2016-09-13,2942.29,exchange_rate
2016-09-14,2976.19,exchange_rate
2016-09-15,2972.65,exchange_rate
2016-09-16,2938.5,exchange_rate
2016-09-17,2956.58,exchange_rate
2016-09-20,2928.18,exchange_rate
2016-09-21,2911.11,exchange_rate
2016-09-22,2894.15,exchange_rate
2016-09-23,2862.52,exchange_rate
2016-09-24,2917.95,exchange_rate
2016-09-27,2917.58,exchange_rate
2016-09-28,2921.99,exchange_rate
2016-09-29,2914.11,exchange_rate
2016-09-30,2879.95,exchange_rate
2016-10-01,2880.08,exchange_rate
2016-10-04,2937.23,exchange_rate
2016-10-05,2963.06,exchange_rate
2016-10-06,2964.93,exchange_rate
2016-10-07,2924.8,exchange_rate
2016-10-08,2913.96,exchange_rate
2016-10-12,2919.51,exchange_rate
2016-10-13,2919.18,exchange_rate
2016-10-14,2930.78,exchange_rate
2016-10-15,2915.67,exchange_rate
2016-10-19,2905.93,exchange_rate
2016-10-20,2914.15,exchange_rate
2016-10-21,2934.03,exchange_rate
2016-10-22,2944.25,exchange_rate
2016-10-25,2929.83,exchange_rate
2016-10-26,2941.34,exchange_rate
2016-10-27,2965.18,exchange_rate
2016-10-28,2966.61,exchange_rate
2016-10-29,2967.66,exchange_rate
2016-11-01,2998.55,exchange_rate
2016-11-02,3026.68,exchange_rate
2016-11-03,3070.54,exchange_rate
2016-11-04,3071.12,exchange_rate
2016-11-05,3070.4,exchange_rate
2016-11-09,2984.78,exchange_rate
2016-11-10,3012.12,exchange_rate
2016-11-11,3100.12,exchange_rate
2016-11-16,3124.91,exchange_rate
2016-11-17,3131.11,exchange_rate
2016-11-18,3135.65,exchange_rate
2016-11-19,3163.49,exchange_rate
2016-11-22,3144.72,exchange_rate
2016-11-23,3139.76,exchange_rate
2016-11-24,3187.97,exchange_rate
2016-11-26,3170.64,exchange_rate
2016-11-29,3142.2,exchange_rate
2016-11-30,3165.09,exchange_rate
2016-12-01,3085.6,exchange_rate
2016-12-02,3068.34,exchange_rate
2016-12-03,3061.04,exchange_rate
2016-12-06,3049.47,exchange_rate
2016-12-07,3015.47,exchange_rate
2016-12-08,2989.71,exchange_rate
2016-12-10,3002.8,exchange_rate
2016-12-13,2984.02,exchange_rate
2016-12-14,2982.29,exchange_rate
2016-12-15,2964.56,exchange_rate
2016-12-16,3000.47,exchange_rate
2016-12-17,2997.2,exchange_rate
2016-12-20,3019.44,exchange_rate
2016-12-21,2988.06,exchange_rate
2016-12-22,2989.14,exchange_rate
2016-12-23,2996.03,exchange_rate
2016-12-24,2996.6,exchange_rate
2016-12-28,2992.81,exchange_rate
2016-12-29,3019.72,exchange_rate
2016-12-30,3000.71,exchange_rate
2017-01-04,2981.06,exchange_rate
2017-01-05,2965.36,exchange_rate
2017-01-06,2941.08,exchange_rate
2017-01-07,2919.01,exchange_rate
2017-01-11,2949.6,exchange_rate
2017-01-12,2980.8,exchange_rate
2017-01-13,2930.19,exchange_rate
2017-01-14,2935.96,exchange_rate
2017-01-18,2924.77,exchange_rate
2017-01-19,2934.58,exchange_rate
2017-01-20,2938.24,exchange_rate
2017-01-21,2927.91,exchange_rate
2017-01-24,2908.53,exchange_rate
2017-01-25,2932.01,exchange_rate
2017-01-26,2927.53,exchange_rate
2017-01-27,2936.72,exchange_rate
2017-01-28,2930.17,exchange_rate
2017-01-31,2936.66,exchange_rate
2017-02-01,2921.9,exchange_rate
2017-02-02,2906.78,exchange_rate
2017-02-03,2882.2,exchange_rate
2017-02-04,2855.8,exchange_rate
2017-02-07,2853.99,exchange_rate
2017-02-08,2867.76,exchange_rate
2017-02-09,2879.49,exchange_rate
2017-02-10,2862.63,exchange_rate
2017-02-11,2851.98,exchange_rate
2017-02-14,2875.46,exchange_rate
2017-02-15,2867.64,exchange_rate
2017-02-16,2876.03,exchange_rate
2017-02-17,2875.68,exchange_rate
2017-02-18,2902.81,exchange_rate
2017-02-22,2902.68,exchange_rate
2017-02-23,2893.55,exchange_rate
2017-02-24,2871.67,exchange_rate
2017-02-25,2886.52,exchange_rate
2017-02-28,2896.27,exchange_rate
2017-03-01,2919.17,exchange_rate
2017-03-02,2935.75,exchange_rate
2017-03-03,2960.91,exchange_rate
2017-03-04,2977.43,exchange_rate
2017-03-07,2966.67,exchange_rate
2017-03-08,2972.44,exchange_rate
2017-03-09,2987.88,exchange_rate
2017-03-10,3004.43,exchange_rate
2017-03-11,2980.83,exchange_rate
2017-03-14,2987.93,exchange_rate
2017-03-15,2997.73,exchange_rate
2017-03-16,2972.61,exchange_rate
2017-03-17,2923.96,exchange_rate
2017-03-18,2912.53,exchange_rate
2017-03-22,2904.87,exchange_rate
2017-03-23,2936.82,exchange_rate
2017-03-24,2921.25,exchange_rate
2017-03-25,2899.94,exchange_rate
2017-03-28,2913.48,exchange_rate
2017-03-29,2911.99,exchange_rate
2017-03-30,2888.02,exchange_rate
2017-03-31,2880.24,exchange_rate
2017-04-01,2885.57,exchange_rate
2017-04-04,2866.87,exchange_rate
2017-04-05,2869.32,exchange_rate
2017-04-06,2857.65,exchange_rate
2017-04-07,2853.1,exchange_rate
2017-04-08,2858,exchange_rate
2017-04-11,2867.13,exchange_rate
2017-04-12,2868.6,exchange_rate
2017-04-13,2872.55,exchange_rate
2017-04-18,2854.89,exchange_rate
2017-04-19,2837.9,exchange_rate
2017-04-20,2856.48,exchange_rate
2017-04-21,2863.39,exchange_rate
2017-04-22,2868.89,exchange_rate
2017-04-25,2871.98,exchange_rate
2017-04-26,2899.13,exchange_rate
2017-04-27,2928.07,exchange_rate
2017-04-28,2944.31,exchange_rate
2017-04-29,2947.85,exchange_rate
2017-05-03,2945.53,exchange_rate
2017-05-04,2930.17,exchange_rate
2017-05-05,2967.44,exchange_rate
2017-05-06,2961.78,exchange_rate
2017-05-09,2959.26,exchange_rate
2017-05-10,2967.24,exchange_rate
2017-05-11,2949.35,exchange_rate
2017-05-12,2933.92,exchange_rate
2017-05-13,2918.69,exchange_rate
2017-05-16,2883.87,exchange_rate
2017-05-17,2873.22,exchange_rate
2017-05-18,2893.4,exchange_rate
2017-05-19,2932.16,exchange_rate
2017-05-20,2889.45,exchange_rate
2017-05-23,2895.12,exchange_rate
2017-05-24,2904.61,exchange_rate
2017-05-25,2905.29,exchange_rate
2017-05-26,2911.66,exchange_rate
2017-05-27,2913.47,exchange_rate
2017-05-31,2920.42,exchange_rate
2017-06-01,2921,exchange_rate
2017-06-02,2895.73,exchange_rate
2017-06-03,2894.72,exchange_rate
2017-06-06,2895.85,exchange_rate
2017-06-07,2893.76,exchange_rate
2017-06-08,2907.1,exchange_rate
2017-06-09,2919.82,exchange_rate
2017-06-10,2919.58,exchange_rate
2017-06-13,2929.2,exchange_rate
2017-06-14,2933.13,exchange_rate
2017-06-15,2924.75,exchange_rate
2017-06-16,2953.83,exchange_rate
